case_id,activity,timestamp,amount,resource
PO-00265,Create,2026-01-02T01:00:00+00:00,36805,Procurement
PO-00265,Approve,2026-01-02T03:15:00+00:00,36805,Finance
PO-00265,Pay,2026-01-03T04:30:00+00:00,36805,AP
PO-00266,Create,2026-01-02T02:00:00+00:00,36942,Procurement
PO-00266,Approve,2026-01-02T05:15:00+00:00,36942,Finance
PO-00266,Approve,2026-01-02T05:30:00+00:00,36942,AP
PO-00266,Pay,2026-01-03T06:45:00+00:00,36942,Finance
PO-00267,Create,2026-01-02T03:00:00+00:00,37079,Procurement
PO-00267,Approve,2026-01-02T07:15:00+00:00,37079,Finance
PO-00267,Pay,2026-01-03T08:30:00+00:00,37079,AP
PO-00268,Create,2026-01-02T04:00:00+00:00,37216,Procurement
PO-00268,Approve,2026-01-02T09:15:00+00:00,37216,Finance
PO-00268,Pay,2026-01-03T10:30:00+00:00,37216,AP
PO-00269,Create,2026-01-02T05:00:00+00:00,37353,Procurement
PO-00269,Approve,2026-01-02T11:15:00+00:00,37353,Finance
PO-00269,Pay,2026-01-03T12:30:00+00:00,37353,AP
PO-00270,Create,2026-01-02T06:00:00+00:00,37490,Procurement
PO-00270,Approve,2026-01-02T13:15:00+00:00,37490,Finance
PO-00270,Pay,2026-01-03T14:30:00+00:00,37490,AP
PO-00271,Create,2026-01-02T07:00:00+00:00,37627,Procurement
PO-00271,Approve,2026-01-02T15:15:00+00:00,37627,Finance
PO-00271,Pay,2026-01-03T16:30:00+00:00,37627,AP
PO-00272,Create,2026-01-02T08:00:00+00:00,37764,Procurement
PO-00272,Approve,2026-01-02T17:15:00+00:00,37764,Finance
PO-00272,Pay,2026-01-03T18:30:00+00:00,37764,AP
PO-00273,Create,2026-01-02T09:00:00+00:00,37901,Procurement
PO-00273,Approve,2026-01-02T19:15:00+00:00,37901,Finance
PO-00273,Approve,2026-01-02T19:30:00+00:00,37901,AP
PO-00273,Pay,2026-01-03T20:45:00+00:00,37901,Finance
PO-00274,Create,2026-01-02T10:00:00+00:00,38038,Procurement
PO-00274,Approve,2026-01-02T21:15:00+00:00,38038,Finance
PO-00274,Pay,2026-01-03T22:30:00+00:00,38038,AP
PO-00275,Create,2026-01-02T11:00:00+00:00,38175,Procurement
PO-00275,Approve,2026-01-02T23:15:00+00:00,38175,Finance
PO-00275,Pay,2026-01-04T00:30:00+00:00,38175,AP
PO-00276,Create,2026-01-02T12:00:00+00:00,38312,Procurement
PO-00276,Approve,2026-01-03T01:15:00+00:00,38312,Finance
PO-00276,Pay,2026-01-04T02:30:00+00:00,38312,AP
PO-00277,Create,2026-01-02T13:00:00+00:00,38449,Procurement
PO-00277,Approve,2026-01-03T03:15:00+00:00,38449,Finance
PO-00277,Pay,2026-01-04T04:30:00+00:00,38449,AP
PO-00278,Create,2026-01-02T14:00:00+00:00,38586,Procurement
PO-00278,Approve,2026-01-03T05:15:00+00:00,38586,Finance
PO-00278,Pay,2026-01-04T06:30:00+00:00,38586,AP
PO-00279,Create,2026-01-02T15:00:00+00:00,38723,Procurement
PO-00279,Approve,2026-01-03T07:15:00+00:00,38723,Finance
PO-00279,Pay,2026-01-04T08:30:00+00:00,38723,AP
PO-00280,Create,2026-01-02T16:00:00+00:00,38860,Procurement
PO-00280,Approve,2026-01-03T09:15:00+00:00,38860,Finance
PO-00280,Approve,2026-01-03T09:30:00+00:00,38860,AP
PO-00280,Pay,2026-01-04T10:45:00+00:00,38860,Finance
PO-00281,Create,2026-01-02T17:00:00+00:00,38997,Procurement
PO-00281,Approve,2026-01-03T11:15:00+00:00,38997,Finance
PO-00281,Pay,2026-01-04T12:30:00+00:00,38997,AP
PO-00282,Create,2026-01-02T18:00:00+00:00,39134,Procurement
PO-00282,Approve,2026-01-03T13:15:00+00:00,39134,Finance
PO-00282,Pay,2026-01-04T14:30:00+00:00,39134,AP
PO-00283,Create,2026-01-02T19:00:00+00:00,39271,Procurement
PO-00283,Approve,2026-01-03T15:15:00+00:00,39271,Finance
PO-00283,Pay,2026-01-04T16:30:00+00:00,39271,AP
PO-00284,Create,2026-01-02T20:00:00+00:00,39408,Procurement
PO-00284,Approve,2026-01-03T17:15:00+00:00,39408,Finance
PO-00284,Pay,2026-01-04T18:30:00+00:00,39408,AP
PO-00285,Create,2026-01-02T21:00:00+00:00,39545,Procurement
PO-00285,Approve,2026-01-03T19:15:00+00:00,39545,Finance
PO-00285,Pay,2026-01-04T20:30:00+00:00,39545,AP
PO-00286,Create,2026-01-02T22:00:00+00:00,39682,Procurement
PO-00286,Approve,2026-01-03T21:15:00+00:00,39682,Finance
PO-00286,Pay,2026-01-04T22:30:00+00:00,39682,AP
PO-00287,Create,2026-01-02T23:00:00+00:00,39819,Procurement
PO-00287,Approve,2026-01-03T23:15:00+00:00,39819,Finance
PO-00287,Approve,2026-01-03T23:30:00+00:00,39819,AP
PO-00287,Pay,2026-01-05T00:45:00+00:00,39819,Finance
PO-00288,Create,2026-01-03T00:00:00+00:00,39956,Procurement
PO-00288,Approve,2026-01-03T01:15:00+00:00,39956,Finance
PO-00288,Pay,2026-01-03T02:30:00+00:00,39956,AP
PO-00289,Create,2026-01-03T01:00:00+00:00,40093,Procurement
PO-00289,Approve,2026-01-03T03:15:00+00:00,40093,Finance
PO-00289,Pay,2026-01-03T04:30:00+00:00,40093,AP
PO-00290,Create,2026-01-03T02:00:00+00:00,40230,Procurement
PO-00290,Approve,2026-01-03T05:15:00+00:00,40230,Finance
PO-00290,Pay,2026-01-03T06:30:00+00:00,40230,AP
PO-00291,Create,2026-01-03T03:00:00+00:00,40367,Procurement
PO-00291,Approve,2026-01-03T07:15:00+00:00,40367,Finance
PO-00291,Pay,2026-01-03T08:30:00+00:00,40367,AP
PO-00292,Create,2026-01-03T04:00:00+00:00,40504,Procurement
PO-00292,Approve,2026-01-03T09:15:00+00:00,40504,Finance
PO-00292,Pay,2026-01-03T10:30:00+00:00,40504,AP
PO-00293,Create,2026-01-03T05:00:00+00:00,40641,Procurement
PO-00293,Approve,2026-01-03T11:15:00+00:00,40641,Finance
PO-00293,Pay,2026-01-03T12:30:00+00:00,40641,AP
PO-00294,Create,2026-01-03T06:00:00+00:00,40778,Procurement
PO-00294,Approve,2026-01-03T13:15:00+00:00,40778,Finance
PO-00294,Approve,2026-01-03T13:30:00+00:00,40778,AP
PO-00294,Pay,2026-01-03T14:45:00+00:00,40778,Finance
PO-00295,Create,2026-01-03T07:00:00+00:00,40915,Procurement
PO-00295,Approve,2026-01-03T15:15:00+00:00,40915,Finance
PO-00295,Pay,2026-01-03T16:30:00+00:00,40915,AP
PO-00296,Create,2026-01-03T08:00:00+00:00,41052,Procurement
PO-00296,Approve,2026-01-03T17:15:00+00:00,41052,Finance
PO-00296,Pay,2026-01-03T18:30:00+00:00,41052,AP
PO-00297,Create,2026-01-03T09:00:00+00:00,41189,Procurement
PO-00297,Approve,2026-01-03T19:15:00+00:00,41189,Finance
PO-00297,Pay,2026-01-03T20:30:00+00:00,41189,AP
PO-00298,Create,2026-01-03T10:00:00+00:00,41326,Procurement
PO-00298,Approve,2026-01-03T21:15:00+00:00,41326,Finance
PO-00298,Pay,2026-01-03T22:30:00+00:00,41326,AP
PO-00299,Create,2026-01-03T11:00:00+00:00,41463,Procurement
PO-00299,Approve,2026-01-03T23:15:00+00:00,41463,Finance
PO-00299,Pay,2026-01-04T00:30:00+00:00,41463,AP
PO-00300,Create,2026-01-03T12:00:00+00:00,41600,Procurement
PO-00300,Approve,2026-01-04T01:15:00+00:00,41600,Finance
PO-00300,Pay,2026-01-04T02:30:00+00:00,41600,AP
PO-00301,Create,2026-01-03T13:00:00+00:00,41737,Procurement
PO-00301,Approve,2026-01-04T03:15:00+00:00,41737,Finance
PO-00301,Approve,2026-01-04T03:30:00+00:00,41737,AP
PO-00301,Pay,2026-01-04T04:45:00+00:00,41737,Finance
PO-00302,Create,2026-01-03T14:00:00+00:00,41874,Procurement
PO-00302,Approve,2026-01-04T05:15:00+00:00,41874,Finance
PO-00302,Pay,2026-01-04T06:30:00+00:00,41874,AP
PO-00303,Create,2026-01-03T15:00:00+00:00,42011,Procurement
PO-00303,Approve,2026-01-04T07:15:00+00:00,42011,Finance
PO-00303,Pay,2026-01-04T08:30:00+00:00,42011,AP
PO-00304,Create,2026-01-03T16:00:00+00:00,42148,Procurement
PO-00304,Approve,2026-01-04T09:15:00+00:00,42148,Finance
PO-00304,Pay,2026-01-04T10:30:00+00:00,42148,AP
PO-00305,Create,2026-01-03T17:00:00+00:00,42285,Procurement
PO-00305,Approve,2026-01-04T11:15:00+00:00,42285,Finance
PO-00305,Pay,2026-01-04T12:30:00+00:00,42285,AP
PO-00306,Create,2026-01-03T18:00:00+00:00,42422,Procurement
PO-00306,Approve,2026-01-04T13:15:00+00:00,42422,Finance
PO-00306,Pay,2026-01-04T14:30:00+00:00,42422,AP
PO-00307,Create,2026-01-03T19:00:00+00:00,42559,Procurement
PO-00307,Approve,2026-01-04T15:15:00+00:00,42559,Finance
PO-00307,Pay,2026-01-04T16:30:00+00:00,42559,AP
PO-00308,Create,2026-01-03T20:00:00+00:00,42696,Procurement
PO-00308,Approve,2026-01-04T17:15:00+00:00,42696,Finance
PO-00308,Approve,2026-01-04T17:30:00+00:00,42696,AP
PO-00308,Pay,2026-01-04T18:45:00+00:00,42696,Finance
PO-00309,Create,2026-01-03T21:00:00+00:00,42833,Procurement
PO-00309,Approve,2026-01-04T19:15:00+00:00,42833,Finance
PO-00309,Pay,2026-01-04T20:30:00+00:00,42833,AP
PO-00310,Create,2026-01-03T22:00:00+00:00,42970,Procurement
PO-00310,Approve,2026-01-04T21:15:00+00:00,42970,Finance
PO-00310,Pay,2026-01-04T22:30:00+00:00,42970,AP
PO-00311,Create,2026-01-03T23:00:00+00:00,43107,Procurement
PO-00311,Approve,2026-01-04T23:15:00+00:00,43107,Finance
PO-00311,Pay,2026-01-05T00:30:00+00:00,43107,AP
PO-00312,Create,2026-01-04T00:00:00+00:00,43244,Procurement
PO-00312,Approve,2026-01-04T01:15:00+00:00,43244,Finance
PO-00312,Pay,2026-01-05T02:30:00+00:00,43244,AP
PO-00313,Create,2026-01-04T01:00:00+00:00,43381,Procurement
PO-00313,Approve,2026-01-04T03:15:00+00:00,43381,Finance
PO-00313,Pay,2026-01-05T04:30:00+00:00,43381,AP
PO-00314,Create,2026-01-04T02:00:00+00:00,43518,Procurement
PO-00314,Approve,2026-01-04T05:15:00+00:00,43518,Finance
PO-00314,Pay,2026-01-05T06:30:00+00:00,43518,AP
PO-00315,Create,2026-01-04T03:00:00+00:00,43655,Procurement
PO-00315,Approve,2026-01-04T07:15:00+00:00,43655,Finance
PO-00315,Approve,2026-01-04T07:30:00+00:00,43655,AP
PO-00315,Pay,2026-01-05T08:45:00+00:00,43655,Finance
PO-00316,Create,2026-01-04T04:00:00+00:00,43792,Procurement
PO-00316,Approve,2026-01-04T09:15:00+00:00,43792,Finance
PO-00316,Pay,2026-01-05T10:30:00+00:00,43792,AP
PO-00317,Create,2026-01-04T05:00:00+00:00,43929,Procurement
PO-00317,Approve,2026-01-04T11:15:00+00:00,43929,Finance
PO-00317,Pay,2026-01-05T12:30:00+00:00,43929,AP
PO-00318,Create,2026-01-04T06:00:00+00:00,44066,Procurement
PO-00318,Approve,2026-01-04T13:15:00+00:00,44066,Finance
PO-00318,Pay,2026-01-05T14:30:00+00:00,44066,AP
PO-00319,Create,2026-01-04T07:00:00+00:00,44203,Procurement
PO-00319,Approve,2026-01-04T15:15:00+00:00,44203,Finance
PO-00319,Pay,2026-01-05T16:30:00+00:00,44203,AP
PO-00320,Create,2026-01-04T08:00:00+00:00,44340,Procurement
PO-00320,Approve,2026-01-04T17:15:00+00:00,44340,Finance
PO-00320,Pay,2026-01-05T18:30:00+00:00,44340,AP
PO-00321,Create,2026-01-04T09:00:00+00:00,44477,Procurement
PO-00321,Approve,2026-01-04T19:15:00+00:00,44477,Finance
PO-00321,Pay,2026-01-05T20:30:00+00:00,44477,AP
PO-00322,Create,2026-01-04T10:00:00+00:00,44614,Procurement
PO-00322,Approve,2026-01-04T21:15:00+00:00,44614,Finance
PO-00322,Approve,2026-01-04T21:30:00+00:00,44614,AP
PO-00322,Pay,2026-01-05T22:45:00+00:00,44614,Finance
PO-00323,Create,2026-01-04T11:00:00+00:00,44751,Procurement
PO-00323,Approve,2026-01-04T23:15:00+00:00,44751,Finance
PO-00323,Pay,2026-01-06T00:30:00+00:00,44751,AP
PO-00324,Create,2026-01-04T12:00:00+00:00,44888,Procurement
PO-00324,Approve,2026-01-05T01:15:00+00:00,44888,Finance
PO-00324,Pay,2026-01-06T02:30:00+00:00,44888,AP
PO-00325,Create,2026-01-04T13:00:00+00:00,45025,Procurement
PO-00325,Approve,2026-01-05T03:15:00+00:00,45025,Finance
PO-00325,Pay,2026-01-06T04:30:00+00:00,45025,AP
PO-00326,Create,2026-01-04T14:00:00+00:00,45162,Procurement
PO-00326,Approve,2026-01-05T05:15:00+00:00,45162,Finance
PO-00326,Pay,2026-01-06T06:30:00+00:00,45162,AP
PO-00327,Create,2026-01-04T15:00:00+00:00,45299,Procurement
PO-00327,Approve,2026-01-05T07:15:00+00:00,45299,Finance
PO-00327,Pay,2026-01-06T08:30:00+00:00,45299,AP
PO-00328,Create,2026-01-04T16:00:00+00:00,45436,Procurement
PO-00328,Approve,2026-01-05T09:15:00+00:00,45436,Finance
PO-00328,Pay,2026-01-06T10:30:00+00:00,45436,AP
PO-00329,Create,2026-01-04T17:00:00+00:00,45573,Procurement
PO-00329,Approve,2026-01-05T11:15:00+00:00,45573,Finance
PO-00329,Approve,2026-01-05T11:30:00+00:00,45573,AP
PO-00329,Pay,2026-01-06T12:45:00+00:00,45573,Finance
PO-00330,Create,2026-01-04T18:00:00+00:00,45710,Procurement
PO-00330,Approve,2026-01-05T13:15:00+00:00,45710,Finance
PO-00330,Pay,2026-01-06T14:30:00+00:00,45710,AP
PO-00331,Create,2026-01-04T19:00:00+00:00,45847,Procurement
PO-00331,Approve,2026-01-05T15:15:00+00:00,45847,Finance
PO-00331,Pay,2026-01-06T16:30:00+00:00,45847,AP
PO-00332,Create,2026-01-04T20:00:00+00:00,45984,Procurement
PO-00332,Approve,2026-01-05T17:15:00+00:00,45984,Finance
PO-00332,Pay,2026-01-06T18:30:00+00:00,45984,AP
PO-00333,Create,2026-01-04T21:00:00+00:00,46121,Procurement
PO-00333,Approve,2026-01-05T19:15:00+00:00,46121,Finance
PO-00333,Pay,2026-01-06T20:30:00+00:00,46121,AP
PO-00334,Create,2026-01-04T22:00:00+00:00,46258,Procurement
PO-00334,Approve,2026-01-05T21:15:00+00:00,46258,Finance
PO-00334,Pay,2026-01-06T22:30:00+00:00,46258,AP
PO-00335,Create,2026-01-04T23:00:00+00:00,46395,Procurement
PO-00335,Approve,2026-01-05T23:15:00+00:00,46395,Finance
PO-00335,Pay,2026-01-07T00:30:00+00:00,46395,AP
PO-00336,Create,2026-01-05T00:00:00+00:00,46532,Procurement
PO-00336,Approve,2026-01-05T01:15:00+00:00,46532,Finance
PO-00336,Approve,2026-01-05T01:30:00+00:00,46532,AP
PO-00336,Pay,2026-01-05T02:45:00+00:00,46532,Finance
PO-00337,Create,2026-01-05T01:00:00+00:00,46669,Procurement
PO-00337,Approve,2026-01-05T03:15:00+00:00,46669,Finance
PO-00337,Pay,2026-01-05T04:30:00+00:00,46669,AP
PO-00338,Create,2026-01-05T02:00:00+00:00,46806,Procurement
PO-00338,Approve,2026-01-05T05:15:00+00:00,46806,Finance
PO-00338,Pay,2026-01-05T06:30:00+00:00,46806,AP
PO-00339,Create,2026-01-05T03:00:00+00:00,46943,Procurement
PO-00339,Approve,2026-01-05T07:15:00+00:00,46943,Finance
PO-00339,Pay,2026-01-05T08:30:00+00:00,46943,AP
PO-00340,Create,2026-01-05T04:00:00+00:00,47080,Procurement
PO-00340,Approve,2026-01-05T09:15:00+00:00,47080,Finance
PO-00340,Pay,2026-01-05T10:30:00+00:00,47080,AP
PO-00341,Create,2026-01-05T05:00:00+00:00,47217,Procurement
PO-00341,Approve,2026-01-05T11:15:00+00:00,47217,Finance
PO-00341,Pay,2026-01-05T12:30:00+00:00,47217,AP
PO-00342,Create,2026-01-05T06:00:00+00:00,47354,Procurement
PO-00342,Approve,2026-01-05T13:15:00+00:00,47354,Finance
PO-00342,Pay,2026-01-05T14:30:00+00:00,47354,AP
PO-00343,Create,2026-01-05T07:00:00+00:00,47491,Procurement
PO-00343,Approve,2026-01-05T15:15:00+00:00,47491,Finance
PO-00343,Approve,2026-01-05T15:30:00+00:00,47491,AP
PO-00343,Pay,2026-01-05T16:45:00+00:00,47491,Finance
PO-00344,Create,2026-01-05T08:00:00+00:00,47628,Procurement
PO-00344,Approve,2026-01-05T17:15:00+00:00,47628,Finance
PO-00344,Pay,2026-01-05T18:30:00+00:00,47628,AP
PO-00345,Create,2026-01-05T09:00:00+00:00,47765,Procurement
PO-00345,Approve,2026-01-05T19:15:00+00:00,47765,Finance
PO-00345,Pay,2026-01-05T20:30:00+00:00,47765,AP
PO-00346,Create,2026-01-05T10:00:00+00:00,47902,Procurement
PO-00346,Approve,2026-01-05T21:15:00+00:00,47902,Finance
PO-00346,Pay,2026-01-05T22:30:00+00:00,47902,AP
PO-00347,Create,2026-01-05T11:00:00+00:00,48039,Procurement
PO-00347,Approve,2026-01-05T23:15:00+00:00,48039,Finance
PO-00347,Pay,2026-01-06T00:30:00+00:00,48039,AP
PO-00348,Create,2026-01-05T12:00:00+00:00,48176,Procurement
PO-00348,Approve,2026-01-06T01:15:00+00:00,48176,Finance
PO-00348,Pay,2026-01-06T02:30:00+00:00,48176,AP
PO-00349,Create,2026-01-05T13:00:00+00:00,48313,Procurement
PO-00349,Approve,2026-01-06T03:15:00+00:00,48313,Finance
PO-00349,Pay,2026-01-06T04:30:00+00:00,48313,AP
PO-00350,Create,2026-01-05T14:00:00+00:00,48450,Procurement
PO-00350,Approve,2026-01-06T05:15:00+00:00,48450,Finance
PO-00350,Approve,2026-01-06T05:30:00+00:00,48450,AP
PO-00350,Pay,2026-01-06T06:45:00+00:00,48450,Finance
PO-00351,Create,2026-01-05T15:00:00+00:00,48587,Procurement
PO-00351,Approve,2026-01-06T07:15:00+00:00,48587,Finance
PO-00351,Pay,2026-01-06T08:30:00+00:00,48587,AP
PO-00352,Create,2026-01-05T16:00:00+00:00,48724,Procurement
PO-00352,Approve,2026-01-06T09:15:00+00:00,48724,Finance
PO-00352,Pay,2026-01-06T10:30:00+00:00,48724,AP
PO-00353,Create,2026-01-05T17:00:00+00:00,48861,Procurement
PO-00353,Approve,2026-01-06T11:15:00+00:00,48861,Finance
PO-00353,Pay,2026-01-06T12:30:00+00:00,48861,AP
PO-00354,Create,2026-01-05T18:00:00+00:00,48998,Procurement
PO-00354,Approve,2026-01-06T13:15:00+00:00,48998,Finance
PO-00354,Pay,2026-01-06T14:30:00+00:00,48998,AP
PO-00355,Create,2026-01-05T19:00:00+00:00,49135,Procurement
PO-00355,Approve,2026-01-06T15:15:00+00:00,49135,Finance
PO-00355,Pay,2026-01-06T16:30:00+00:00,49135,AP
PO-00356,Create,2026-01-05T20:00:00+00:00,49272,Procurement
PO-00356,Approve,2026-01-06T17:15:00+00:00,49272,Finance
PO-00356,Pay,2026-01-06T18:30:00+00:00,49272,AP
PO-00357,Create,2026-01-05T21:00:00+00:00,49409,Procurement
PO-00357,Approve,2026-01-06T19:15:00+00:00,49409,Finance
PO-00357,Approve,2026-01-06T19:30:00+00:00,49409,AP
PO-00357,Pay,2026-01-06T20:45:00+00:00,49409,Finance
PO-00358,Create,2026-01-05T22:00:00+00:00,49546,Procurement
PO-00358,Approve,2026-01-06T21:15:00+00:00,49546,Finance
PO-00358,Pay,2026-01-06T22:30:00+00:00,49546,AP
PO-00359,Create,2026-01-05T23:00:00+00:00,49683,Procurement
PO-00359,Approve,2026-01-06T23:15:00+00:00,49683,Finance
PO-00359,Pay,2026-01-07T00:30:00+00:00,49683,AP
PO-00360,Create,2026-01-06T00:00:00+00:00,49820,Procurement
PO-00360,Approve,2026-01-06T01:15:00+00:00,49820,Finance
PO-00360,Pay,2026-01-07T02:30:00+00:00,49820,AP
PO-00361,Create,2026-01-06T01:00:00+00:00,49957,Procurement
PO-00361,Approve,2026-01-06T03:15:00+00:00,49957,Finance
PO-00361,Pay,2026-01-07T04:30:00+00:00,49957,AP
PO-00362,Create,2026-01-06T02:00:00+00:00,50094,Procurement
PO-00362,Approve,2026-01-06T05:15:00+00:00,50094,Finance
PO-00362,Pay,2026-01-07T06:30:00+00:00,50094,AP
PO-00363,Create,2026-01-06T03:00:00+00:00,50231,Procurement
PO-00363,Approve,2026-01-06T07:15:00+00:00,50231,Finance
PO-00363,Pay,2026-01-07T08:30:00+00:00,50231,AP
PO-00364,Create,2026-01-06T04:00:00+00:00,50368,Procurement
PO-00364,Approve,2026-01-06T09:15:00+00:00,50368,Finance
PO-00364,Approve,2026-01-06T09:30:00+00:00,50368,AP
PO-00364,Pay,2026-01-07T10:45:00+00:00,50368,Finance
PO-00365,Create,2026-01-06T05:00:00+00:00,505,Procurement
PO-00365,Approve,2026-01-06T11:15:00+00:00,505,Finance
PO-00365,Pay,2026-01-07T12:30:00+00:00,505,AP
PO-00366,Create,2026-01-06T06:00:00+00:00,642,Procurement
PO-00366,Approve,2026-01-06T13:15:00+00:00,642,Finance
PO-00366,Pay,2026-01-07T14:30:00+00:00,642,AP
PO-00367,Create,2026-01-06T07:00:00+00:00,779,Procurement
PO-00367,Approve,2026-01-06T15:15:00+00:00,779,Finance
PO-00367,Pay,2026-01-07T16:30:00+00:00,779,AP
PO-00368,Create,2026-01-06T08:00:00+00:00,916,Procurement
PO-00368,Approve,2026-01-06T17:15:00+00:00,916,Finance
PO-00368,Pay,2026-01-07T18:30:00+00:00,916,AP
PO-00369,Create,2026-01-06T09:00:00+00:00,1053,Procurement
PO-00369,Approve,2026-01-06T19:15:00+00:00,1053,Finance
PO-00369,Pay,2026-01-07T20:30:00+00:00,1053,AP
PO-00370,Create,2026-01-06T10:00:00+00:00,1190,Procurement
PO-00370,Approve,2026-01-06T21:15:00+00:00,1190,Finance
PO-00370,Pay,2026-01-07T22:30:00+00:00,1190,AP
PO-00371,Create,2026-01-06T11:00:00+00:00,1327,Procurement
PO-00371,Approve,2026-01-06T23:15:00+00:00,1327,Finance
PO-00371,Approve,2026-01-06T23:30:00+00:00,1327,AP
PO-00371,Pay,2026-01-08T00:45:00+00:00,1327,Finance
PO-00372,Create,2026-01-06T12:00:00+00:00,1464,Procurement
PO-00372,Approve,2026-01-07T01:15:00+00:00,1464,Finance
PO-00372,Pay,2026-01-08T02:30:00+00:00,1464,AP
PO-00373,Create,2026-01-06T13:00:00+00:00,1601,Procurement
PO-00373,Approve,2026-01-07T03:15:00+00:00,1601,Finance
PO-00373,Pay,2026-01-08T04:30:00+00:00,1601,AP
PO-00374,Create,2026-01-06T14:00:00+00:00,1738,Procurement
PO-00374,Approve,2026-01-07T05:15:00+00:00,1738,Finance
PO-00374,Pay,2026-01-08T06:30:00+00:00,1738,AP
PO-00375,Create,2026-01-06T15:00:00+00:00,1875,Procurement
PO-00375,Approve,2026-01-07T07:15:00+00:00,1875,Finance
PO-00375,Pay,2026-01-08T08:30:00+00:00,1875,AP
PO-00376,Create,2026-01-06T16:00:00+00:00,2012,Procurement
PO-00376,Approve,2026-01-07T09:15:00+00:00,2012,Finance
PO-00376,Pay,2026-01-08T10:30:00+00:00,2012,AP
PO-00377,Create,2026-01-06T17:00:00+00:00,2149,Procurement
PO-00377,Approve,2026-01-07T11:15:00+00:00,2149,Finance
PO-00377,Pay,2026-01-08T12:30:00+00:00,2149,AP
PO-00378,Create,2026-01-06T18:00:00+00:00,2286,Procurement
PO-00378,Approve,2026-01-07T13:15:00+00:00,2286,Finance
PO-00378,Approve,2026-01-07T13:30:00+00:00,2286,AP
PO-00378,Pay,2026-01-08T14:45:00+00:00,2286,Finance
PO-00379,Create,2026-01-06T19:00:00+00:00,2423,Procurement
PO-00379,Approve,2026-01-07T15:15:00+00:00,2423,Finance
PO-00379,Pay,2026-01-08T16:30:00+00:00,2423,AP
PO-00380,Create,2026-01-06T20:00:00+00:00,2560,Procurement
PO-00380,Approve,2026-01-07T17:15:00+00:00,2560,Finance
PO-00380,Pay,2026-01-08T18:30:00+00:00,2560,AP
PO-00381,Create,2026-01-06T21:00:00+00:00,2697,Procurement
PO-00381,Approve,2026-01-07T19:15:00+00:00,2697,Finance
PO-00381,Pay,2026-01-08T20:30:00+00:00,2697,AP
PO-00382,Create,2026-01-06T22:00:00+00:00,2834,Procurement
PO-00382,Approve,2026-01-07T21:15:00+00:00,2834,Finance
PO-00382,Pay,2026-01-08T22:30:00+00:00,2834,AP
PO-00383,Create,2026-01-06T23:00:00+00:00,2971,Procurement
PO-00383,Approve,2026-01-07T23:15:00+00:00,2971,Finance
PO-00383,Pay,2026-01-09T00:30:00+00:00,2971,AP
PO-00384,Create,2026-01-07T00:00:00+00:00,3108,Procurement
PO-00384,Approve,2026-01-07T01:15:00+00:00,3108,Finance
PO-00384,Pay,2026-01-07T02:30:00+00:00,3108,AP
PO-00385,Create,2026-01-07T01:00:00+00:00,3245,Procurement
PO-00385,Approve,2026-01-07T03:15:00+00:00,3245,Finance
PO-00385,Approve,2026-01-07T03:30:00+00:00,3245,AP
PO-00385,Pay,2026-01-07T04:45:00+00:00,3245,Finance
PO-00386,Create,2026-01-07T02:00:00+00:00,3382,Procurement
PO-00386,Approve,2026-01-07T05:15:00+00:00,3382,Finance
PO-00386,Pay,2026-01-07T06:30:00+00:00,3382,AP
PO-00387,Create,2026-01-07T03:00:00+00:00,3519,Procurement
PO-00387,Approve,2026-01-07T07:15:00+00:00,3519,Finance
PO-00387,Pay,2026-01-07T08:30:00+00:00,3519,AP
PO-00388,Create,2026-01-07T04:00:00+00:00,3656,Procurement
PO-00388,Approve,2026-01-07T09:15:00+00:00,3656,Finance
PO-00388,Pay,2026-01-07T10:30:00+00:00,3656,AP
PO-00389,Create,2026-01-07T05:00:00+00:00,3793,Procurement
PO-00389,Approve,2026-01-07T11:15:00+00:00,3793,Finance
PO-00389,Pay,2026-01-07T12:30:00+00:00,3793,AP
PO-00390,Create,2026-01-07T06:00:00+00:00,3930,Procurement
PO-00390,Approve,2026-01-07T13:15:00+00:00,3930,Finance
PO-00390,Pay,2026-01-07T14:30:00+00:00,3930,AP
PO-00391,Create,2026-01-07T07:00:00+00:00,4067,Procurement
PO-00391,Approve,2026-01-07T15:15:00+00:00,4067,Finance
PO-00391,Pay,2026-01-07T16:30:00+00:00,4067,AP
PO-00392,Create,2026-01-07T08:00:00+00:00,4204,Procurement
PO-00392,Approve,2026-01-07T17:15:00+00:00,4204,Finance
PO-00392,Approve,2026-01-07T17:30:00+00:00,4204,AP
PO-00392,Pay,2026-01-07T18:45:00+00:00,4204,Finance
PO-00393,Create,2026-01-07T09:00:00+00:00,4341,Procurement
PO-00393,Approve,2026-01-07T19:15:00+00:00,4341,Finance
PO-00393,Pay,2026-01-07T20:30:00+00:00,4341,AP
PO-00394,Create,2026-01-07T10:00:00+00:00,4478,Procurement
PO-00394,Approve,2026-01-07T21:15:00+00:00,4478,Finance
PO-00394,Pay,2026-01-07T22:30:00+00:00,4478,AP
PO-00395,Create,2026-01-07T11:00:00+00:00,4615,Procurement
PO-00395,Approve,2026-01-07T23:15:00+00:00,4615,Finance
PO-00395,Pay,2026-01-08T00:30:00+00:00,4615,AP
PO-00396,Create,2026-01-07T12:00:00+00:00,4752,Procurement
PO-00396,Approve,2026-01-08T01:15:00+00:00,4752,Finance
PO-00396,Pay,2026-01-08T02:30:00+00:00,4752,AP
